Mats;Rademacher;m;Thônex;57;41578
Simon;Evers;m;Küsnacht;27;40416
Jannik;Rudolf;m;Horw;36;40558
Lennard;Rost;m;Versoix;38;56421
Liam;Horstmann;m;Uzwil;21;96797
Linus;Hecker;m;Muri;22;83166
Hannes;Dreher;m;Meilen;67;46356
Mika;Pilz;m;Spiez;22;68701
Vincent;Junge;m;Brig-Glis;22;40725
Adrian;Ehrhardt;m;Richterswil;64;40546
Jonathan;Matthes;m;Oftringen;23;72715
Theo;Klug;m;Glarus;21;88891
Nico;Kunkel;m;Amriswil;21;40628
Till;Steinmetz;m;Küssnacht;27;44570
Benjamin;Heitmann;m;Ebikon;23;41559
Florian;Bahr;m;Zollikon;27;98762
Marlon;Augustin;m;Rüti;44;98362
Julius;Höhne;m;Rheinfelden;59;68664
Nick;Hering;m;Lyss;39;86260
Samuel;Hellmann;m;Münchenstein;58;50182
Nils;Hildebrand;m;Delsberg;66;99194
Johannes;Trautmann;m;Gland;69;64885
Jona;Amann;m;Mendrisio;70;88992
Carl;Heinrichs;m;Prilly;55;41583
Daniel;Höhn;m;Villars-sur-Glâne;55;97914
Lennox;Heimann;m;Worb;21;99592
Aaron;Lück;m;Buchs;70;44098
Mattis;Nitsche;m;Davos;42;99473
Ole;Sprenger;m;Ecublens;38;44084
Leonard;Vogler;m;Affoltern;70;80490
Constantin;Claus;m;Bassersdorf;41;93073
Sebastian;Jensen;m;Ittigen;70;41576
Jannis;Blume;m;Münsingen;39;54815
Colin;Drews;m;Altstätten;69;96660
Joel;Damm;m;Spreitenbach;56;47984
Tobias;Hofer;m;Val-de-Travers;70;41247
Lenny;Kurth;m;Zofingen;63;69130
Milan;Groth;m;Arth;28;79932
Johann;Janke;m;Pfäffikon;24;78595
Joshua;Heilmann;m;Männedorf;21;93851
Dominic;Hellwig;m;Oberwil;28;99235
Maxim;Just;m;Chêne-Bougeries;23;98022
John;Wacker;m;Brugg;33;88727
Mohammed;Huth;m;Weinfelden;70;40926
Timo;Jahnke;m;Hinwil;70;96415
Robin;Strauch;m;Birsfelden;58;89062
Valentin;Stenzel;m;Belp;21;40882
Jayden;Böhmer;m;Aesch;70;42511
Benedikt;Hertel;m;Le;33;96338
Justus;Hornung;m;Möhlin;29;98338
Levin;Götze;m;Veyrier;45;77801
Damian;Reinhard;m;Zürich;23;82741
Phil;Ruppert;m;Genf;22;97366
Toni;Lau;m;Basel;43;41213
Levi;Renz;m;Lausanne;39;80619
Jamie;Sperling;m;Bern;61;43434
Lian;Teichmann;m;Winterthur;21;79844
Kilian;Schönfeld;m;Luzern;69;45798
Malte;Späth;m;Lugano;70;97319
Noel;Hafner;m;Biel/Bienne;36;41008
Jason;Alt;m;Thun;57;83249
Bennet;Borchert;m;Köniz;24;55795
Tyler;Rehm;m;Schaffhausen;51;94343
Gabriel;Pohlmann;m;Freiburg;69;87707
Sam;Pfister;m;Chur;34;88670
Michael;Zink;m;Neuenburg;22;44610
Artur;Roos;m;Vernier;69;40502
Bastian;Mader;m;Uster;43;41255
Bruno;Wille;m;Sitten;70;50320
Lasse;Schroeder;m;Lancy;38;50115
Marc;Heinen;m;Emmen;44;54797
Pepe;Lotz;m;Yverdon-les-Bains;31;40422
Luke;Balzer;m;Zug;22;57663
Oliver;Schwarze;m;Kriens;28;94688
Marvin;Westermann;m;Rapperswil-Jona;33;88799
Emilio;Ebner;m;Dübendorf;40;76967
Silas;Krieg;m;Montreux;69;52651
Emir;Schweiger;m;Dietikon;22;89856
Lars;Bosch;m;Frauenfeld;59;95810
Leopold;Engler;m;Wetzikon;25;98991
Richard;Schleicher;m;Baar;35;65947
Lias;Pfeffer;m;Meyrin;29;44022
Elia;Gehrke;m;Riehen;70;99148
Matti;Kaminski;m;Wädenswil;25;65313
Theodor;Schuh;m;Wettingen;70;92193
Christian;Clemens;m;Carouge;38;99011
Jannes;Liedtke;m;Renens;64;44783
Tristan;Wessel;m;Kreuzlingen;60;40878
Leandro;Friedrichs;m;Aarau;28;41451
Marcel;Eisele;m;Allschwil;23;80327
Frederik;Kirchhoff;m;Bulle;23;46209
Connor;Reiß;m;Horgen;21;75649
Manuel;Brockmann;m;Nyon;68;56593
Dean;Schöne;m;Reinach;25;93629
Adam;Frick;m;Vevey;26;45982
Diego;Ulbrich;m;Kloten;70;81311
Piet;Trapp;m;Wil;53;51038
Franz;Rößler;m;Baden;44;96905
Fritz;Hoyer;m;Gossau;68;90901
Hugo;Thomsen;m;Onex;59;40684
Michel;Scheer;m;Bülach;31;95808
Ilias;Wagener;m;Volketswil;31;98661
Nicolas;Starke;m;Bellinzona;61;96602
Matthias;Korte;m;Muttenz;22;98910
Dennis;Baumeister;m;Thalwil;56;89178
Jeremy;Kretzschmar;m;Pully;68;73265
Neo;Veit;m;Olten;65;96275
Finnley;Grote;m;Regensdorf;63;93240
Marco;Sachs;m;Adliswil;69;99488
Pascal;Nitschke;m;Monthey;21;87655
Fabio;Bartel;m;Schlieren;65;99147
Ludwig;Schwarzer;m;Martigny;70;74938
Malik;Hampel;m;Solothurn;49;94638
Nikita;Bischof;m;Grenchen;26;96721
Henrik;Schweitzer;m;Freienbach;22;42666
Lionel;Seemann;m;Illnau-Effretikon;67;41373
Martin;Grau;m;Opfikon;62;67937
Clemens;Lehnert;m;Siders;21;55904
Lorenz;Orth;m;Ostermundigen;69;69831
Milo;Süß;m;Steffisburg;39;42263
Ian;Loos;m;Burgdorf;25;48229
Len;Stiller;m;Pratteln;22;47474
Arne;Henze;m;Herisau;21;99125
Emilian;Lohse;m;Locarno;24;49453
Yusuf;Küster;m;Langenthal;57;63247
Lio;Baumgärtner;m;Cham;66;94769
Jasper;Oppermann;m;Morges;39;48390
Lion;Brendel;m;Binningen;21;96325
Maik;Kirschner;m;Wohlen;22;49152
Ferdinand;Schüller;m;Schwyz;23;45006
Thomas;Wendel;m;Einsiedeln;67;76116
Bela;Burmeister;m;Stäfa;36;41476
Konrad;Kastner;m;Wallisellen;70;44146
Marius;Daniel;m;Arbon;25;90134
Hendrik;Menke;m;Liestal;48;68045
Julien;Seibert;m;Thônex;38;87738
Eddi;Widmann;m;Küsnacht;23;64623
Friedrich;David;m;Horw;24;41232
Can;Reitz;m;Versoix;64;40384
Ali;Kühnel;m;Uzwil;66;40693
Berat;Diekmann;m;Muri;55;74770
Maurice;Steinert;m;Meilen;21;47631
Andreas;Klatt;m;Spiez;70;40502
Taylor;Wörner;m;Brig-Glis;27;41006
Kevin;Wolters;m;Richterswil;25;41825
Alessio;Fürst;m;Oftringen;68;95996
Kai;Lampe;m;Glarus;64;95139
Laurens;Heckmann;m;Amriswil;21;91495
Patrick;Wilde;m;Küssnacht;22;42541
Laurin;Buchner;m;Ebikon;68;63127
Janne;Becher;m;Zollikon;33;96902
Justin;Heider;m;Rüti;70;46244
Markus;Grundmann;m;Rheinfelden;50;63371
Carlo;Schwabe;m;Lyss;68;88719
Kian;Hager;m;Münchenstein;21;91725
Leonardo;Buschmann;m;Delsberg;38;75813
Willi;Keck;m;Gland;23;44225
Benno;Mühlbauer;m;Mendrisio;67;58130
Devin;Schauer;m;Prilly;69;82727
Luan;Petri;m;Villars-sur-Glâne;33;94694
Gustav;Rühl;m;Worb;23;88990
Leonhard;Eckstein;m;Buchs;59;99071
Mert;Schatz;m;Davos;21;99442
Chris;Kolbe;m;Ecublens;40;40999
Thore;Kling;m;Affoltern;65;98160
Leander;Knobloch;m;Bassersdorf;22;76924
Magnus;Otten;m;Ittigen;25;40914
Robert;Muth;m;Münsingen;21;96544
Nevio;Reinke;m;Altstätten;25;87995
Ryan;Baumgart;m;Spreitenbach;34;47079
Yasin;Horst;m;Val-de-Travers;39;46922
Fiete;Doll;m;Zofingen;70;46226
Henning;Kugler;m;Arth;42;54211
Arian;Gläser;m;Pfäffikon;28;40458
Roman;Stange;m;Männedorf;70;49613
Korbinian;Tietz;m;Oberwil;30;98380
Carlos;Schell;m;Chêne-Bougeries;24;52541
Jonte;Brüning;m;Brugg;53;63185
Alessandro;Helm;m;Weinfelden;53;98268
Peter;Hacker;m;Hinwil;50;99564
Deniz;Cremer;m;Birsfelden;54;75090
Nino;Riemer;m;Belp;48;86987
Alex;Behnke;m;Aesch;46;92248
Antonio;Heyer;m;Le;40;41513
Mailo;Reiser;m;Möhlin;67;56609
Brian;Steinke;m;Veyrier;65;47319
Amir;Ostermann;m;Zürich;21;63938
Christopher;Büchner;m;Genf;65;43317
Thilo;Häusler;m;Basel;68;98473
Charlie;Jacobi;m;Lausanne;66;40892
Damien;Heuser;m;Bern;21;49942
Mehmet;Obermeier;m;Winterthur;44;98438
Ricardo;Herr;m;Luzern;51;90443
Curt;Kübler;m;Lugano;60;51480
Dario;Spies;m;Biel/Bienne;21;94016
Joris;Spindler;m;Thun;69;48277
Victor;Schmidtke;m;Köniz;40;84505
Darian;Hermes;m;Schaffhausen;33;40490
Josef;Kreuzer;m;Freiburg;21;87782
Christoph;Kock;m;Chur;33;67494
Georg;Stamm;m;Neuenburg;25;96774
Jack;Pauli;m;Vernier;69;99209
Kaan;Ewald;m;Uster;61;57836
Mick;Hagedorn;m;Sitten;26;73066
Enno;Kersten;m;Lancy;25;82860
Kjell;Weiland;m;Emmen;32;98606
Aiden;Resch;m;Yverdon-les-Bains;23;47059
Domenic;Neu;m;Zug;21;99475
Jesper;Pabst;m;Kriens;22;43533
Enes;Kleine;m;Rapperswil-Jona;27;87764
Ömer;Grün;m;Dübendorf;48;58961
Titus;Janzen;m;Montreux;67;51510
Hamza;Berthold;m;Dietikon;50;94942
Mustafa;Apel;m;Frauenfeld;26;97073
Mikail;Löhr;m;Wetzikon;24;99237
Torben;Jakobs;m;Baar;58;54268
Jaron;Friedl;m;Meyrin;49;56402
Ruben;Ehlert;m;Riehen;23;78964
Bjarne;Bastian;m;Wädenswil;23;97092
Miran;Volz;m;Wettingen;69;42403
Stefan;Fritsche;m;Carouge;26;80996
Claas;Cramer;m;Renens;21;91985
Sascha;Weinert;m;Kreuzlingen;30;54925
Tammo;Frisch;m;Aarau;33;55320
Cedric;Grund;m;Allschwil;39;41056
Edgar;Wilms;m;Bulle;25;65704
Jerome;Scheller;m;Horgen;35;92599
Leif;Enders;m;Nyon;65;99133
Leonas;Mahler;m;Reinach;69;96158
Lino;Brandes;m;Vevey;50;93709
Romeo;Hamm;m;Kloten;56;96656
Andre;Wieczorek;m;Wil;44;98559
Nathan;Burghardt;m;Baden;69;87500
Tino;Schwartz;m;Gossau;70;42367
William;Thies;m;Onex;62;47441
Hanno;Brück;m;Bülach;61;59833
Sami;Stern;m;Volketswil;62;41368
Ahmed;Lukas;m;Bellinzona;30;45776
Miguel;Rode;m;Muttenz;49;96292
Steven;Hanisch;m;Thalwil;65;41066
Emin;Lauterbach;m;Pully;22;40490
Lean;Gehrmann;m;Olten;68;90121
Mirac;Yilmaz;m;Regensdorf;53;44608
Semih;Adams;m;Adliswil;23;97756
Sinan;Henn;m;Monthey;21;41662
Etienne;Merten;m;Schlieren;68;56434
Ibrahim;Gottwald;m;Martigny;67;40607
Mario;Petry;m;Solothurn;64;52999
Timon;Gehring;m;Grenchen;56;40432
Xaver;Hack;m;Freienbach;22;42253
Armin;Niemeyer;m;Illnau-Effretikon;26;62194
Efe;Backhaus;m;Opfikon;69;51609
Janosch;Rupprecht;m;Siders;63;99392
Kerem;Heidrich;m;Ostermundigen;68;75104
Mio;Heidenreich;m;Steffisburg;64;42238
Wilhelm;Mende;m;Burgdorf;38;46391
Albert;Volkmann;m;Pratteln;61;80512
Erwin;Hille;m;Herisau;22;85534
Hans;Herz;m;Locarno;36;97933
Marian;Böttger;m;Langenthal;37;99084
Anthony;Knauer;m;Cham;60;79775
Cem;Körber;m;Morges;21;95574
Emre;Baumgarten;m;Binningen;30;90197
Eymen;Bucher;m;Wohlen;58;96056
Leonidas;Schaub;m;Schwyz;66;65638
Aras;Michael;m;Einsiedeln;24;97539
Ensar;Eckardt;m;Stäfa;69;80943
Kenan;Lerch;m;Wallisellen;66;56583
Kuzey;Jonas;m;Arbon;70;93528
Lutz;Rahn;m;Liestal;21;83917
Selim;Budde;m;Thônex;63;85805
Tamme;Rösler;m;Küsnacht;70;89728
Valentino;Hannemann;m;Horw;64;85553
Danny;Seidler;m;Versoix;21;40421
Emanuel;Schiffer;m;Uzwil;52;97134
Giuliano;Sachse;m;Muri;63;92199
Hassan;Ochs;m;Meilen;21;48553
Kerim;Brehm;m;Spiez;30;40468
Umut;Hillebrand;m;Brig-Glis;67;80375
Amin;Hardt;m;Richterswil;35;98916
Arda;Zeidler;m;Oftringen;33;40609
Danilo;Wüst;m;Glarus;21;59362
Eren;Küpper;m;Amriswil;42;92436
Mattes;Ebeling;m;Küssnacht;69;57161
Vince;Hölscher;m;Ebikon;70;99043
Arvid;Grünewald;m;Zollikon;21;98209
Darius;Kowalski;m;Rüti;43;60928
Dustin;Thiemann;m;Rheinfelden;21;99468
Jake;Reis;m;Lyss;48;98012
Jarne;Welsch;m;Münchenstein;65;40639
Jim;Schultze;m;Delsberg;47;44656
Marten;Sailer;m;Gland;60;47065
Sean;Haack;m;Mendrisio;70;76369
James;Ortmann;m;Prilly;57;80034
Jean;Meurer;m;Villars-sur-Glâne;29;52779
Lucien;Ebel;m;Worb;23;47033
Rayan;Seibel;m;Buchs;54;64509
Elian;Kellermann;m;Davos;70;43483
Emirhan;Köhn;m;Ecublens;39;58947
Furkan;Tiedemann;m;Affoltern;22;90755
Jonne;Kunert;m;Bassersdorf;62;99292
Kalle;Bräuer;m;Ittigen;52;97515
Karim;Schaper;m;Münsingen;53;87070
Milian;Ehrlich;m;Altstätten;70;76138
Timur;Reif;m;Spreitenbach;66;43222
Damon;Aigner;m;Val-de-Travers;39;75367
Enrico;Wulff;m;Zofingen;25;71573
Marek;Berner;m;Arth;43;71344
Quentin;Bormann;m;Pfäffikon;69;60535
Alwin;Schröer;m;Männedorf;45;88293
Angelo;Armbruster;m;Oberwil;21;48680
Jesse;Eilers;m;Chêne-Bougeries;66;72235
Otto;Raabe;m;Brugg;69;82889
Samir;Fichtner;m;Weinfelden;21;60747
Yassin;Thelen;m;Hinwil;70;72618
Bilal;Bolz;m;Birsfelden;39;78121
Caspar;Pahl;m;Belp;37;54083
Jannek;Mangold;m;Aesch;70;48313
Jarno;Scheel;m;Le;43;62743
Maddox;Kratz;m;Möhlin;28;98157
Mahir;Hoch;m;Veyrier;21;76997
Marlo;Backes;m;Zürich;70;82902
Rico;Schuhmacher;m;Genf;62;98408
Tjark;Reinecke;m;Basel;69;96609
Elija;Zöller;m;Lausanne;29;93819
Iven;Johannsen;m;Bern;48;41824
Joscha;Dieckmann;m;Winterthur;26;93333
Nicolai;Drechsler;m;Luzern;41;41164
Rocco;Emmerich;m;Lugano;64;59154
Sven;Rauscher;m;Biel/Bienne;69;40667
Berkay;Post;m;Thun;40;41372
Dion;Weigand;m;Köniz;68;42216
Gregor;Hill;m;Schaffhausen;40;98208
Jano;Andres;m;Freiburg;21;92482
Koray;Wächter;m;Chur;59;99461
Ramon;Stratmann;m;Neuenburg;21;40510
Sandro;Wallner;m;Vernier;64;58569
Taylan;Spengler;m;Uster;30;42687
Davin;Metzner;m;Sitten;28;65178
Francesco;Merk;m;Lancy;29;80615
Jamal;Palm;m;Emmen;69;99122
Jordan;Hopf;m;Yverdon-les-Bains;22;97936
Lewis;Dietze;m;Zug;52;51834
Omar;Kammerer;m;Kriens;32;99544
Pius;Krohn;m;Rapperswil-Jona;40;98208
Taha;Kleinert;m;Dübendorf;46;98781
Veit;Linder;m;Montreux;40;45888
Amar;Henrich;m;Dietikon;42;44823
Eduard;Morgenstern;m;Frauenfeld;35;98769
Gianluca;Rogge;m;Wetzikon;23;59505
Ismail;Grube;m;Baar;70;96910
Joost;Grabowski;m;Meyrin;69;64396
Lucian;Wurm;m;Riehen;60;41483
Miko;Kummer;m;Wädenswil;66;73694
Sirac;Hoff;m;Wettingen;67;40933
Thies;Paulsen;m;Carouge;68;40946
Alfred;Ertl;m;Renens;56;40707
Dylan;Zorn;m;Kreuzlingen;66;49276
Eray;Petermann;m;Aarau;70;40929
Flynn;Küppers;m;Allschwil;25;82834
Hauke;Buchmann;m;Bulle;21;64041
Logan;Dreier;m;Horgen;61;51924
Melvin;Sommerfeld;m;Nyon;56;99393
Younes;Bähr;m;Reinach;21;53765
Ilja;Rosenberger;m;Vevey;45;99433
Jon;Reichardt;m;Kloten;69;81597
Mete;Reimers;m;Wil;54;43657
Tamino;März;m;Baden;46;46403
Alan;Heger;m;Gossau;67;99087
Arjen;Lenk;m;Onex;51;86887
Jenke;Jaeger;m;Bülach;63;94607
Johnny;Hopp;m;Volketswil;54;98102
Keno;Habermann;m;Bellinzona;24;98958
Loris;Boldt;m;Muttenz;24;52149
Milow;Schreier;m;Thalwil;51;72750
Santino;Ewert;m;Pully;28;67825
Tiago;Müller;m;Olten;23;96756
Burak;Schmidt;m;Regensdorf;51;85544
Fabrizio;Schneider;m;Adliswil;21;49485
Gian;Fischer;m;Monthey;28;97489
Hennes;Weber;m;Schlieren;58;50045
Kirill;Meyer;m;Martigny;54;81226
Lorik;Wagner;m;Solothurn;49;82549
Luiz;Becker;m;Grenchen;22;41235
Peer;Schulz;m;Freienbach;28;83036
Talha;Hoffmann;m;Illnau-Effretikon;50;97404
Tizian;Schäfer;m;Opfikon;68;98377
Tommy;Bauer;m;Siders;62;43572
Yunus;Koch;m;Ostermundigen;34;44074
Aidan;Richter;m;Steffisburg;69;46780
Baran;Klein;m;Burgdorf;46;65024
Björn;Wolf;m;Pratteln;23;44462
Cornelius;Schröder;m;Herisau;22;91916
Dorian;Neumann;m;Locarno;28;99484
Hagen;Schwarz;m;Langenthal;69;67952
Leano;Braun;m;Cham;22;41145
Quinn;Hofmann;m;Morges;21;40454
Youssef;Zimmermann;m;Binningen;39;88973
Benny;Schmitt;m;Wohlen;49;71791
Bent;Hartmann;m;Schwyz;68;99486
Ege;Krüger;m;Einsiedeln;70;64326
Gero;Schmid;m;Stäfa;59;62892
Ivan;Werner;m;Wallisellen;26;43670
Kimi;Lange;m;Arbon;67;90704
Levent;Schmitz;m;Liestal;65;88206
Luuk;Meier;m;Thônex;42;98303
Maris;Krause;m;Küsnacht;64;47933
Miro;Maier;m;Horw;70;45101
Sören;Lehmann;m;Versoix;58;98441
Stanley;Huber;m;Uzwil;64;93675
Vito;Mayer;m;Muri;44;40558
Yigit;Herrmann;m;Meilen;65;71919
Batuhan;Köhler;m;Spiez;29;98217
Edwin;Walter;m;Brig-Glis;27;45153
Jakub;König;m;Richterswil;21;50506
Juri;Schulze;m;Oftringen;21;58380
Kiyan;Fuchs;m;Glarus;21;62379
Meo;Kaiser;m;Amriswil;25;40915
Musa;Lang;m;Küssnacht;31;43551
Raul;Weiß;m;Ebikon;50;40673
Ron;Peters;m;Zollikon;25;40511
Rüzgar;Scholz;m;Rüti;70;82833
Said;Jung;m;Rheinfelden;57;63657
Sammy;Möller;m;Lyss;21;98815
Santiago;Hahn;m;Münchenstein;57;42557
Severin;Keller;m;Delsberg;38;95984
Adem;Vogel;m;Gland;36;40590
Adriano;Schubert;m;Mendrisio;37;62375
Alexandros;Roth;m;Prilly;64;97963
Ansgar;Frank;m;Villars-sur-Glâne;25;41044
August;Friedrich;m;Worb;22;92898
Bo;Beck;m;Buchs;23;98055
Dejan;Günther;m;Davos;21;96081
Eyüp;Berger;m;Ecublens;22;50800
Fridolin;Winkler;m;Affoltern;59;40641
Hüseyin;Lorenz;m;Bassersdorf;44;97053
Ilay;Baumann;m;Ittigen;27;59797
Jay;Schuster;m;Münsingen;70;44894
Jimmy;Kraus;m;Altstätten;56;42201
Josua;Böhm;m;Spreitenbach;21;48780
Merlin;Simon;m;Val-de-Travers;65;63501
Nathanael;Franke;m;Zofingen;70;51700
Quirin;Albrecht;m;Arth;35;77221
Azad;Winter;m;Pfäffikon;66;45404
Davide;Ludwig;m;Männedorf;24;93843
Denny;Martin;m;Oberwil;69;95462
Evan;Krämer;m;Chêne-Bougeries;21;45826
Giuseppe;Schumacher;m;Brugg;28;64004
Jari;Vogt;m;Weinfelden;21;90236
Jascha;Jäger;m;Hinwil;70;97845
Neven;Stein;m;Birsfelden;53;64058
Pierre;Otto;m;Belp;21;48562
Rick;Groß;m;Aesch;70;42955
Tarik;Sommer;m;Le;70;92693
Vinzenz;Haas;m;Möhlin;21;42074
Ahmad;Graf;m;Veyrier;59;40805
Amon;Heinrich;m;Zürich;65;98644
Andrej;Seidel;m;Genf;67;41397
Aurel;Schreiber;m;Basel;57;88800
Bosse;Ziegler;m;Lausanne;27;97050
Demian;Brandt;m;Bern;33;86135
Ethan;Kuhn;m;Winterthur;27;42083
Joe;Schulte;m;Luzern;23;86929
Joey;Dietrich;m;Lugano;39;52027
Nelio;Kühn;m;Biel/Bienne;70;42351
René;Engel;m;Thun;70;41853
Salvatore;Pohl;m;Köniz;68;61471
Simeon;Horn;m;Schaffhausen;26;65060
Luka;Sauer;m;Freiburg;32;68391
Fynn;Arnold;m;Chur;43;56437
Louis;Thomas;m;Neuenburg;43;55461
Lucas;Bergmann;m;Vernier;38;98361
Henri;Busch;m;Uster;46;83777
Niclas;Pfeiffer;m;Sitten;69;63720
Jacob;Voigt;m;Lancy;68;41626
Oscar;Götz;m;Emmen;60;54886
Eric;Seifert;m;Yverdon-les-Bains;22;76217
Raphael;Lindner;m;Zug;46;92355
Mads;Ernst;m;Kriens;57;92505
Yannik;Hübner;m;Rapperswil-Jona;62;97935
Lennart;Kramer;m;Dübendorf;69;92672
Niko;Franz;m;Montreux;21;98145
Niels;Beyer;m;Dietikon;66;40437
Jonah;Wolff;m;Frauenfeld;61;41141
Karl;Peter;m;Wetzikon;37;61909
Mathis;Jansen;m;Baar;69;73607
Konstantin;Kern;m;Meyrin;21;83231
Janis;Barth;m;Riehen;70;99542
Collin;Wenzel;m;Wädenswil;22;62381
Lenni;Hermann;m;Wettingen;62;40726
Dominik;Ott;m;Carouge;29;49569
Maksim;Paul;m;Renens;63;44959
Muhammad;Riedel;m;Kreuzlingen;21;86441
Jaden;Wilhelm;m;Aarau;68;60616
Tony;Hansen;m;Allschwil;21;41488
Tayler;Nagel;m;Bulle;51;68529
Arthur;Grimm;m;Horgen;64;45435
Mark;Lenz;m;Nyon;37;74966
Luc;Ritter;m;Reinach;22;73987
Marwin;Bock;m;Vevey;54;89198
Eliah;Langer;m;Kloten;21;99219
Frederic;Kaufmann;m;Wil;40;82670
Conner;Mohr;m;Baden;60;99603
Ilyas;Förster;m;Gossau;64;47306
Nikolas;Zimmer;m;Onex;21;60343
Finley;Haase;m;Bülach;51;53641
Marko;Lutz;m;Volketswil;67;45496
Klemens;Kruse;m;Bellinzona;36;53913
Lenn;Jahn;m;Muttenz;24;50798
Meik;Schumann;m;Thalwil;56;44005
Eddy;Fiedler;m;Pully;23;86392
Kay;Thiel;m;Olten;42;89795
Laurenz;Hoppe;m;Regensdorf;22;46232
Marcus;Kraft;m;Adliswil;64;63158
Karlo;Michel;m;Monthey;48;97198
Willy;Marx;m;Schlieren;28;41014
Tore;Fritz;m;Martigny;24;49968
Bryan;Arndt;m;Solothurn;30;61559
Tilo;Eckert;m;Grenchen;24;97032
Charly;Schütz;m;Freienbach;38;93832
Riccardo;Walther;m;Illnau-Effretikon;29;51941
Kurt;Petersen;m;Opfikon;45;88460
Viktor;Berg;m;Siders;25;61954
Joseph;Schindler;m;Ostermundigen;67;57773
Ayden;Kunz;m;Steffisburg;33;51548
Domenik;Reuter;m;Burgdorf;27;57573
Thorben;Sander;m;Pratteln;48;68120
Stephan;Schilling;m;Herisau;68;97797
Klaas;Reinhardt;m;Locarno;37;45211
Cedrik;Frey;m;Langenthal;24;45664
Ahmet;Ebert;m;Cham;35;63888
Hasan;Böttcher;m;Morges;47;80058
Janek;Thiele;m;Binningen;36;52015
Elijah;Gruber;m;Wohlen;21;95151
Yven;Schramm;m;Schwyz;70;92714
Nikolai;Hein;m;Einsiedeln;29;64337
Jost;Bayer;m;Stäfa;69;40776
Thiago;Fröhlich;m;Wallisellen;21;44204
